"time","sineVoltage.i","resistor.i","inductor.i"
0,0,0,0
0.000102,-0.002476183346907179,0.002476183346907179,0.002476183346907179
0.000204,-0.009802695085233593,0.009802695085233593,0.009802695085233593
0.000306,-0.02182101655653815,0.02182101655653815,0.02182101655653815
0.000408,-0.03837116369986828,0.03837116369986828,0.03837116369986828
0.00051,-0.05929107733565217,0.05929107733565217,0.05929107733565217
0.000612,-0.08441623892382295,0.08441623892382295,0.08441623892382295
0.000714,-0.1135796871340814,0.1135796871340814,0.1135796871340814
0.000816,-0.1466126285273971,0.1466126285273971,0.1466126285273971
0.000918,-0.1833442549885239,0.1833442549885239,0.1833442549885239
0.00102,-0.2236021765066607,0.2236021765066607,0.2236021765066607
