"time","sineVoltage.v","inductor.v","resistor.v"
0.044982,-161.0404205699991,-124.5080042185963,-36.53241635140281
0.045084,-162.9794945388428,-122.6555323199908,-40.32396221885205
0.045186,-164.6776101285622,-120.621721516514,-44.05588861204826
0.045288,-166.1322567461453,-118.4095765570662,-47.72268018907906
0.04539,-167.341283757292,-116.0223660304156,-51.31891772687636
0.045492,-168.3029036660369,-113.4636238826764,-54.83927978336045
0.045594,-169.0156947574876,-110.737131063796,-58.27856369369164
0.045696,-169.4786031997708,-107.8469154831854,-61.63168771658544
0.045798,-169.6909446020785,-104.7972548169228,-64.89368978515574
0.0459,-169.6524050265117,-101.5926574288118,-68.0597475976999
0.046002,-169.363041452224,-98.23785668530277,-71.12518476692119
0.046104,-168.8232816911803,-94.73781629961707,-74.08546539156325
0.046206,-168.0339237556555,-91.09771305724296,-76.93621069841258
0.046308,-166.9961346784054,-87.32292271314211,-79.67321196526333
0.04641,-165.7114487872586,-83.41902842059658,-82.29242036666206
0.046512,-164.1817654366761,-79.39180720327893,-84.78995823339717
0.046614,-162.4093461996351,-75.2472056885092,-87.16214051112594
0.046716,-160.3968115239887,-70.99135183398749,-89.40545969000118
0.046818,-158.1471368582414,-66.63054646979923,-91.51659038844217
0.04692,-155.6636482524747,-62.17122806619878,-93.49242018627592
0.047022,-152.950017440919,-57.61998768058046,-95.33002976033853
0.047124,-150.0102564134496,-52.98356632562384,-97.02669008782571
0.047226,-146.8487114840252,-48.26880880550223,-98.57990267852296
0.047328,-143.4700568648464,-43.48268156485426,-99.98737529999218
